profile_id,event_ts,event_name,purchased_7d
114,2025-04-21T07:02:41,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1584,2025-03-25T13:35:14,Email Open,0
1186,2025-01-05T01:51:33,Viewed Product XYZ   ,0
2078,2025-03-31T03:57:46,SMS Delivered,1
2587,2025-04-10T15:34:47,Email Open,0
740,2025-01-20T01:43:46,Active on Site,1
1348,2025-03-19T22:38:19,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2830,2025-03-14T08:19:55,Clicked email link,0
1266,2025-02-04T02:46:26,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
693,2025-03-20T20:21:01,SMS Sent,0
2918,2025-03-30T01:13:21,Opened Email,0
2903,2025-01-17T06:42:35,Unsubscribed,0
491,2025-01-09T01:11:42,Clicked email link,0
995,2025-03-23T18:58:07,Viewed Product.,0
472,2025-02-26T22:35:56,Opened Email,0
1219,2025-03-25T12:41:53,Unsubscribed,0
2756,2025-03-26T14:47:47,Active on Site,0
69,2025-02-05T03:32:00,Placed Order,1
848,2025-02-22T18:33:45,Black Crow Identified,0
2219,2025-04-15T18:19:57,SMS Sent,0
2067,2025-02-07T08:12:15,Order Placed,1
759,2025-02-05T03:41:51,Blotout Viewed Product Xyz,0
465,2025-01-16T10:45:04,Opened Email,0
2020,2025-03-04T05:58:03,Clicked email to unsubscribe,0
273,2025-03-06T02:30:32,SMS Delivered,0
408,2025-01-20T18:46:41,Order Placed,1
1450,2025-04-11T14:17:42,SMS Delivered,0
1799,2025-03-10T01:09:09,Viewed Product.,0
201,2025-02-26T16:21:21,SMS Sent,0
1032,2025-01-15T10:25:54,Clicked email to unsubscribe,0
2244,2025-04-19T01:31:38,Email Open,0
995,2025-02-07T22:36:42,SMS Delivered,0
2863,2025-01-06T06:05:36,Active on Site,0
727,2025-04-30T05:02:47,SMS Delivered,0
2560,2025-03-25T14:27:21,Blotout Viewed Product Xyz,0
2563,2025-04-07T07:55:45,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2104,2025-02-27T14:46:01,Blotout Viewed Product Xyz,0
2879,2025-02-01T13:20:41,Black Crow Identified,0
1654,2025-01-03T21:40:58,Viewed Product.,0
1623,2025-04-06T18:04:05,Unsubscribed,0
55,2025-03-03T20:42:37,Order Placed,1
1333,2025-02-20T03:13:18,Blotout Viewed Product Xyz,0
1692,2025-04-11T09:25:02,Blotout Viewed Product Xyz,0
1812,2025-03-16T09:09:02,Clicked Email,0
2932,2025-02-24T14:34:57,Opened Email,0
1091,2025-03-27T22:51:56,SMS Delivered,0
2687,2025-04-08T09:32:45,SMS Sent,0
1318,2025-04-13T04:55:33,Active on Site,0
623,2025-02-20T18:31:49,Clicked email link,0
1394,2025-01-05T14:31:08,SMS Sent,0
397,2025-01-10T06:49:40,Clicked email to unsubscribe,0
1327,2025-02-23T23:27:23,Clicked email link,0
638,2025-04-04T21:18:03,Active on Site,0
909,2025-03-29T03:32:39,SMS Delivered,0
2706,2025-01-09T18:59:14,Clicked Email,0
698,2025-02-22T08:47:57,Clicked email link,0
613,2025-01-26T02:42:27,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
259,2025-03-22T07:20:07,Black Crow Identified,0
101,2025-04-02T04:54:09,Opened Email,0
1036,2025-04-04T23:01:32,Blotout Viewed Product Xyz,0
2599,2025-02-01T22:01:38,Viewed Product XYZ   ,0
2040,2025-04-09T19:02:41,Viewed Product XYZ   ,0
2405,2025-01-02T17:48:38,Viewed Product XYZ   ,0
2234,2025-04-10T05:25:18,Viewed Product.,0
2606,2025-04-11T21:12:10,Viewed Product.,0
1474,2025-02-08T02:05:50,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2756,2025-02-04T11:00:08,Active on Site,0
529,2025-01-12T02:38:30,Email Open,0
2506,2025-02-10T08:28:42,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
455,2025-02-08T17:23:55,Black Crow Identified,0
2702,2025-01-02T14:33:19,Blotout Viewed Product Xyz,0
897,2025-04-30T13:18:07,Blotout Viewed Product Xyz,0
306,2025-04-03T13:47:39,Black Crow Identified,0
2386,2025-01-01T22:03:20,Email Open,0
2236,2025-01-16T12:08:58,SMS Sent,0
2156,2025-03-12T16:58:24,Viewed Product.,0
1828,2025-04-24T03:26:22,Clicked Email,0
2318,2025-04-23T07:48:39,Email Open,0
1953,2025-02-04T14:07:03,Viewed Product.,0
139,2025-03-19T16:21:40,Active on Site,0
416,2025-02-04T09:54:52,Placed Order,1
2567,2025-04-17T20:48:40,Viewed Product.,0
2840,2025-04-20T21:50:04,SMS Delivered,0
961,2025-02-26T23:21:17,Unsubscribed,0
2613,2025-02-21T19:44:05,Viewed Product XYZ   ,0
2362,2025-01-28T09:45:52,Unsubscribed,0
553,2025-04-06T16:49:37,Viewed Product XYZ   ,0
857,2025-01-04T00:10:30,SMS Delivered,1
589,2025-04-04T10:10:46,Unsubscribed,0
609,2025-02-08T14:39:13,Viewed Product XYZ   ,0
501,2025-03-16T22:01:00,Viewed Product XYZ   ,0
1574,2025-01-30T13:41:33,SMS Delivered,0
159,2025-04-30T05:13:35,Clicked Email,0
2840,2025-03-24T00:37:50,Viewed Product.,0
1460,2025-02-26T10:31:53,Clicked email to unsubscribe,0
425,2025-04-07T05:39:18,Blotout Viewed Product Xyz,0
983,2025-04-02T16:21:56,Viewed Product XYZ   ,0
2316,2025-04-02T22:39:16,Viewed Product.,0
1244,2025-01-13T02:30:37,Unsubscribed,0
2872,2025-04-02T21:18:34,SMS Delivered,0
2319,2025-04-07T01:21:43,Email Open,0
2622,2025-03-11T12:35:52,SMS Delivered,1
1293,2025-04-09T03:17:53,Clicked Email,0
2265,2025-03-28T05:19:52,Clicked Email,0
446,2025-01-03T23:49:24,Clicked email link,0
2659,2025-02-08T23:37:21,Blotout Viewed Product Xyz,0
2574,2025-03-05T12:17:29,Black Crow Identified,0
1555,2025-01-11T20:21:57,Blotout Viewed Product Xyz,0
2800,2025-03-27T13:16:10,Viewed Product XYZ   ,0
894,2025-04-09T15:06:01,Viewed Product XYZ   ,0
765,2025-02-10T10:20:40,SMS Delivered,0
215,2025-04-29T07:37:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1185,2025-01-18T00:07:11,Unsubscribed,0
1000,2025-04-28T05:32:59,Email Open,0
1495,2025-03-20T09:00:34,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
863,2025-02-23T12:20:18,SMS Delivered,1
362,2025-01-16T08:49:11,Email Open,0
2106,2025-02-24T07:40:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1807,2025-03-23T15:35:40,Active on Site,0
2627,2025-01-01T03:20:02,Black Crow Identified,0
475,2025-03-29T20:56:39,Placed Order,1
2569,2025-03-23T11:06:41,Active on Site,0
1238,2025-01-28T19:05:01,Opened Email,0
1674,2025-04-26T05:32:36,Unsubscribed,0
1286,2025-04-09T14:41:45,Clicked email link,0
1070,2025-01-06T20:48:22,Clicked Email,0
1438,2025-03-28T16:26:09,Black Crow Identified,0
1224,2025-04-11T00:54:57,Viewed Product XYZ   ,0
910,2025-03-03T05:22:04,Black Crow Identified,0
989,2025-03-10T00:33:06,SMS Delivered,0
2893,2025-02-09T21:07:55,Viewed Product XYZ   ,0
1611,2025-01-05T13:29:55,SMS Delivered,0
2006,2025-01-13T06:10:00,Viewed Product XYZ   ,0
839,2025-01-27T00:41:57,Viewed Product XYZ   ,0
106,2025-01-16T03:35:32,Placed Order,1
465,2025-03-26T22:36:34,Clicked Email,0
2014,2025-04-11T03:42:13,Placed Order,1
421,2025-03-08T03:52:02,Email Open,0
2167,2025-03-09T22:48:05,Active on Site,0
476,2025-01-14T06:11:07,Placed Order,1
539,2025-03-20T16:23:10,SMS Sent,0
123,2025-01-11T13:19:44,Blotout Viewed Product Xyz,0
2829,2025-03-28T23:34:13,SMS Sent,0
1290,2025-04-06T08:57:09,Black Crow Identified,0
2369,2025-03-01T13:45:30,Viewed Product.,0
2543,2025-03-04T13:18:39,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1391,2025-01-02T06:30:58,Unsubscribed,0
1575,2025-04-10T15:26:51,Unsubscribed,0
1083,2025-03-13T16:57:56,Clicked email link,0
2977,2025-01-15T21:45:36,Clicked email link,0
2930,2025-04-29T12:38:05,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2522,2025-03-20T17:38:03,SMS Sent,0
2100,2025-02-22T21:29:03,Viewed Product.,0
233,2025-04-10T08:50:15,Active on Site,1
950,2025-02-05T23:27:08,Viewed Product XYZ   ,0
32,2025-01-23T05:45:59,Unsubscribed,0
2165,2025-03-28T12:19:18,Placed Order,1
20,2025-04-27T10:40:50,Email Open,0
1442,2025-02-15T14:46:09,Viewed Product.,0
1585,2025-02-17T10:33:04,Order Placed,1
2064,2025-02-12T06:38:17,Clicked email link,0
244,2025-03-31T19:39:41,Opened Email,0
2207,2025-03-13T16:41:41,Unsubscribed,0
2277,2025-04-19T12:47:10,Clicked email link,0
1195,2025-02-06T05:01:18,Black Crow Identified,0
249,2025-03-14T13:42:33,Email Open,0
229,2025-03-22T08:11:46,Clicked email link,0
252,2025-03-22T10:08:06,Active on Site,0
1238,2025-03-28T14:21:06,Black Crow Identified,1
767,2025-01-13T00:41:10,Blotout Viewed Product Xyz,0
2199,2025-03-27T16:58:09,Placed Order,1
606,2025-04-14T11:45:50,Active on Site,0
1237,2025-02-06T18:53:18,Clicked email link,1
2447,2025-01-11T14:55:26,Clicked email to unsubscribe,0
502,2025-01-23T05:36:42,SMS Delivered,0
2005,2025-04-28T21:50:21,SMS Sent,1
2683,2025-01-16T09:17:45,SMS Delivered,0
1912,2025-01-08T06:31:12,Clicked Email,0
2609,2025-04-28T15:00:50,Unsubscribed,0
636,2025-03-17T08:03:04,SMS Delivered,0
1306,2025-04-27T16:28:48,Clicked email link,0
1354,2025-03-17T21:00:17,Viewed Product.,0
554,2025-02-05T10:27:40,Viewed Product XYZ   ,0
881,2025-03-30T03:54:14,SMS Delivered,0
452,2025-04-13T00:07:21,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2677,2025-01-25T23:03:53,Blotout Viewed Product Xyz,0
2035,2025-02-11T07:01:30,Black Crow Identified,0
1989,2025-03-06T16:13:55,Unsubscribed,0
1801,2025-02-05T15:21:17,Viewed Product XYZ   ,0
876,2025-01-23T08:44:05,Opened Email,0
568,2025-02-16T19:47:15,Unsubscribed,1
2338,2025-01-21T11:29:48,Opened Email,0
1568,2025-02-26T13:22:32,Opened Email,0
2595,2025-04-29T03:54:29,Clicked email link,0
1483,2025-04-02T02:25:19,Black Crow Identified,0
678,2025-01-17T20:37:35,Clicked email link,0
2760,2025-04-03T11:10:21,Email Open,0
1821,2025-04-09T08:57:54,Blotout Viewed Product Xyz,0
1364,2025-03-13T00:51:00,Clicked email link,0
2023,2025-01-21T16:32:13,Viewed Product.,0
2121,2025-02-05T15:18:43,Opened Email,0
1717,2025-01-25T17:28:16,Placed Order,1
1020,2025-02-19T22:13:06,Clicked email link,0
311,2025-04-23T07:12:47,Clicked Email,0
2520,2025-03-19T11:58:48,Email Open,0
2213,2025-03-22T06:40:58,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1954,2025-02-10T09:12:50,Opened Email,0
1700,2025-01-24T12:45:08,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
130,2025-03-02T06:32:44,Email Open,0
1120,2025-04-03T08:56:38,Viewed Product.,0
2033,2025-02-19T23:55:33,Blotout Viewed Product Xyz,0
2102,2025-03-01T06:35:20,Unsubscribed,1
2031,2025-01-27T12:31:36,Blotout Viewed Product Xyz,0
2765,2025-01-17T16:22:44,Viewed Product XYZ   ,0
742,2025-04-11T03:05:58,Opened Email,0
2665,2025-02-07T19:55:46,Clicked email to unsubscribe,0
235,2025-04-15T11:32:13,Placed Order,1
1043,2025-01-27T10:47:03,Placed Order,1
2637,2025-04-27T05:57:26,Viewed Product.,0
2896,2025-03-08T10:23:55,Viewed Product XYZ   ,0
1538,2025-03-25T12:05:43,Active on Site,0
656,2025-03-02T15:18:10,Placed Order,1
193,2025-04-06T00:33:30,Clicked email to unsubscribe,0
1148,2025-03-25T12:26:53,Viewed Product XYZ   ,0
1768,2025-03-05T18:53:13,Blotout Viewed Product Xyz,1
2623,2025-04-07T10:34:04,Opened Email,0
1345,2025-03-27T16:04:08,Active on Site,0
2389,2025-04-16T23:58:55,Email Open,0
1470,2025-02-07T21:49:44,Unsubscribed,0
1187,2025-04-05T21:24:52,Viewed Product.,0
2092,2025-03-04T17:05:52,Black Crow Identified,0
1483,2025-02-10T13:43:41,Clicked email link,0
270,2025-01-08T17:12:59,Black Crow Identified,0
1147,2025-04-04T05:25:24,Black Crow Identified,0
418,2025-01-25T13:16:56,Black Crow Identified,0
207,2025-01-06T16:06:14,Viewed Product XYZ   ,0
976,2025-01-28T00:01:29,SMS Sent,0
1247,2025-01-18T03:27:35,Unsubscribed,0
1247,2025-04-13T10:48:43,Order Placed,1
1363,2025-03-08T01:20:32,SMS Delivered,1
2881,2025-02-27T04:56:23,Viewed Product XYZ   ,0
2591,2025-01-28T08:05:18,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
2018,2025-03-10T19:57:30,Active on Site,0
1409,2025-04-19T08:38:23,Blotout Viewed Product Xyz,0
1775,2025-04-18T21:13:31,SMS Delivered,0
2642,2025-02-20T19:47:25,Active on Site,0
2423,2025-04-19T02:48:59,Blotout Viewed Product Xyz,0
70,2025-02-09T03:09:17,Black Crow Identified,0
171,2025-03-04T03:09:45,Active on Site,0
2899,2025-04-05T06:13:08,Clicked email to unsubscribe,0
1869,2025-01-02T10:58:40,Order Placed,1
1460,2025-03-17T19:26:24,Placed Order,1
292,2025-02-17T02:58:53,Unsubscribed,0
829,2025-02-28T22:38:00,Unsubscribed,0
2207,2025-02-22T14:02:04,Email Open,0
803,2025-02-06T19:01:37,Viewed Product XYZ   ,0
1541,2025-02-13T13:11:50,SMS Sent,0
1281,2025-01-21T05:28:27,Blotout Viewed Product Xyz,1
1097,2025-04-16T01:43:16,Active on Site,0
1983,2025-04-09T17:25:12,SMS Delivered,0
1630,2025-01-18T20:03:54,SMS Sent,0
453,2025-02-03T19:39:43,Clicked email link,0
2451,2025-04-19T10:48:54,Order Placed,1
494,2025-03-21T12:03:30,Clicked email link,0
72,2025-02-24T04:34:45,Email Open,0
167,2025-03-12T03:39:39,Unsubscribed,0
329,2025-02-14T05:18:21,Placed Order,1
2599,2025-01-21T01:52:55,Unsubscribed,0
514,2025-03-26T07:48:09,Unsubscribed,0
132,2025-02-09T00:15:48,Order Placed,1
1871,2025-04-02T03:08:35,Clicked email link,0
903,2025-01-18T12:33:19,Opened Email,0
2408,2025-02-15T17:43:35,Opened Email,0
1738,2025-02-05T21:22:15,Opened Email,0
1134,2025-02-28T09:45:19,Viewed Product XYZ   ,0
2379,2025-04-07T19:32:41,Blotout Viewed Product Xyz,1
1859,2025-01-11T16:56:25,SMS Sent,0
2133,2025-01-04T11:55:29,Blotout Viewed Product Xyz,1
1958,2025-04-28T13:49:29,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
114,2025-01-30T18:06:27,Blotout Viewed Product Xyz,0
2687,2025-01-25T18:31:08,Blotout Viewed Product Xyz,0
906,2025-02-06T07:03:19,Placed Order,1
756,2025-04-22T07:35:39,Email Open,0
2,2025-04-21T02:33:12,SMS Delivered,0
2080,2025-01-27T22:06:31,Clicked email link,0
484,2025-03-15T04:58:45,Blotout Viewed Product Xyz,0
2701,2025-03-19T13:02:55,Clicked email to unsubscribe,0
2593,2025-03-15T20:33:13,Unsubscribed,0
2803,2025-04-09T22:41:33,Clicked email to unsubscribe,0
2451,2025-02-20T23:42:14,Email Open,1
1046,2025-01-27T09:56:40,Viewed Product.,0
2558,2025-02-20T19:17:21,Viewed Product.,0
1219,2025-03-26T11:00:21,Opened Email,0
1524,2025-01-12T03:28:51,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2836,2025-02-27T13:24:36,SMS Delivered,1
2924,2025-01-11T11:45:32,SMS Sent,1
2968,2025-02-25T11:48:13,Opened Email,0
2181,2025-02-13T00:09:51,Unsubscribed,0
2110,2025-01-27T19:52:00,Black Crow Identified,0
1892,2025-04-22T15:08:22,Black Crow Identified,0
1283,2025-01-19T23:08:23,Email Open,0
506,2025-02-13T14:11:58,Unsubscribed,0
1923,2025-04-07T09:56:46,SMS Delivered,0
2351,2025-01-13T11:34:46,Blotout Viewed Product Xyz,0
2529,2025-03-03T07:09:06,Email Open,0
2843,2025-04-05T11:32:35,Placed Order,1
612,2025-01-30T08:02:12,Placed Order,1
393,2025-04-18T00:26:45,Clicked email link,0
694,2025-04-11T06:28:55,Active on Site,0
599,2025-04-23T03:23:29,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
300,2025-01-11T20:13:18,Viewed Product.,0
1610,2025-02-03T03:29:20,Viewed Product.,0
492,2025-03-04T02:00:28,Viewed Product XYZ   ,0
2806,2025-02-26T02:09:25,Blotout Viewed Product Xyz,0
967,2025-03-19T17:19:31,Unsubscribed,0
659,2025-04-03T18:10:34,Clicked email link,0
983,2025-04-09T19:04:25,Viewed Product XYZ   ,0
295,2025-02-02T14:18:18,SMS Delivered,0
2363,2025-04-05T22:58:53,Placed Order,1
2273,2025-02-15T20:07:50,Clicked Email,0
2581,2025-01-17T03:14:03,Clicked email to unsubscribe,0
581,2025-02-09T21:26:17,Clicked email link,0
2814,2025-02-07T09:43:04,Order Placed,1
1906,2025-01-25T14:38:31,Opened Email,0
2926,2025-03-05T01:24:37,Blotout Viewed Product Xyz,0
2496,2025-02-22T11:34:52,Order Placed,1
2552,2025-02-06T11:43:47,Clicked Email,1
590,2025-02-27T19:18:12,Unsubscribed,0
890,2025-03-19T06:22:44,Blotout Viewed Product Xyz,0
1687,2025-03-01T13:58:36,Black Crow Identified,0
1539,2025-02-21T05:10:07,Viewed Product.,0
2200,2025-02-22T11:21:52,Viewed Product XYZ   ,0
89,2025-02-21T22:46:46,Clicked email link,1
1697,2025-03-22T00:02:35,Clicked Email,0
1800,2025-03-13T08:38:53,Blotout Viewed Product Xyz,0
401,2025-02-10T01:21:09,Opened Email,0
1212,2025-02-04T15:54:00,Blotout Viewed Product Xyz,0
2534,2025-02-10T16:25:34,Black Crow Identified,0
1732,2025-04-22T10:24:54,SMS Delivered,0
2120,2025-02-19T01:08:35,Black Crow Identified,0
1101,2025-01-03T00:07:26,Placed Order,1
2405,2025-03-02T14:31:56,Viewed Product XYZ   ,0
1872,2025-01-26T01:50:19,Unsubscribed,0
2977,2025-04-02T03:03:12,Email Open,0
2934,2025-03-30T07:19:31,Blotout Viewed Product Xyz,0
1561,2025-02-28T20:36:29,Viewed Product XYZ   ,0
662,2025-03-09T09:38:49,Blotout Viewed Product Xyz,0
546,2025-02-18T00:55:43,Viewed Product XYZ   ,0
731,2025-04-30T11:42:05,Order Placed,1
2211,2025-03-11T17:50:36,Order Placed,1
1018,2025-03-05T07:49:48,Email Open,0
1210,2025-01-03T11:06:03,Clicked email to unsubscribe,0
846,2025-04-19T19:49:32,Email Open,0
1390,2025-04-23T00:01:49,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1173,2025-04-02T07:34:17,Black Crow Identified,1
1495,2025-02-01T07:24:19,Clicked email to unsubscribe,0
2925,2025-02-16T17:14:16,Viewed Product.,0
646,2025-04-22T10:37:28,Placed Order,1
1234,2025-03-24T03:00:29,Viewed Product XYZ   ,0
1510,2025-02-23T04:56:28,Blotout Viewed Product Xyz,0
821,2025-04-06T02:51:55,Viewed Product.,0
209,2025-04-02T11:41:08,Viewed Product.,0
1250,2025-02-12T02:52:37,Order Placed,1
295,2025-04-30T10:59:52,Order Placed,1
948,2025-03-16T03:38:04,Opened Email,0
1701,2025-04-29T22:56:23,Unsubscribed,0
2479,2025-03-26T00:39:18,Blotout Viewed Product Xyz,0
2704,2025-03-11T01:06:01,Opened Email,0
2962,2025-04-17T10:40:37,Clicked email to unsubscribe,0
810,2025-04-23T16:50:30,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1072,2025-03-25T18:14:09,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1692,2025-04-29T16:31:55,Viewed Product XYZ   ,0
180,2025-02-28T05:45:02,Order Placed,1
883,2025-01-06T22:55:14,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
425,2025-03-15T21:26:47,Order Placed,1
2748,2025-03-30T15:38:11,Email Open,0
2944,2025-03-23T23:56:40,Order Placed,1
1850,2025-01-15T10:03:03,Clicked email to unsubscribe,0
2614,2025-04-12T08:59:56,Viewed Product XYZ   ,0
1121,2025-03-17T00:24:22,SMS Delivered,0
2230,2025-03-26T06:19:30,Clicked Email,0
1232,2025-02-13T12:42:45,Unsubscribed,0
1653,2025-03-05T03:21:24,Viewed Product.,0
524,2025-01-10T08:46:28,Placed Order,1
883,2025-04-29T02:35:06,Viewed Product XYZ   ,0
1829,2025-03-30T06:28:19,Unsubscribed,0
203,2025-01-25T04:17:31,Clicked Email,0
1962,2025-04-05T19:51:06,Placed Order,1
2154,2025-04-07T04:31:24,Email Open,0
1978,2025-03-06T02:20:15,Opened Email,0
649,2025-01-02T06:45:11,Active on Site,0
493,2025-02-17T07:02:07,Black Crow Identified,0
1965,2025-03-28T08:43:00,Clicked email link,0
1194,2025-02-20T06:02:14,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1651,2025-03-15T18:57:58,Email Open,0
2326,2025-01-24T23:54:37,Unsubscribed,0
1361,2025-04-09T17:08:30,Black Crow Identified,0
2678,2025-01-02T14:43:54,Order Placed,1
714,2025-02-10T19:17:28,Placed Order,1
487,2025-04-09T08:43:18,SMS Sent,0
469,2025-02-08T12:12:10,Black Crow Identified,0
2469,2025-01-07T08:04:08,Email Open,0
2835,2025-04-30T14:57:05,Viewed Product.,0
2742,2025-02-25T11:36:48,Clicked email link,0
1856,2025-02-13T10:28:30,Email Open,0
1862,2025-04-25T09:05:40,Clicked Email,0
2410,2025-02-28T01:13:47,Active on Site,0
3,2025-03-12T00:09:47,Clicked Email,0
1453,2025-04-11T05:49:10,Black Crow Identified,0
1074,2025-02-26T03:46:20,Clicked email to unsubscribe,0
2273,2025-03-28T11:34:02,Placed Order,1
691,2025-01-16T09:44:27,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1702,2025-01-21T02:56:45,Placed Order,1
1392,2025-04-18T14:57:05,Viewed Product.,0
2984,2025-01-14T04:03:36,Clicked email link,0
1017,2025-04-06T15:13:16,Blotout Viewed Product Xyz,0
1336,2025-01-26T06:25:14,Clicked email to unsubscribe,0
1221,2025-01-21T00:27:10,Black Crow Identified,0
2584,2025-01-21T02:51:49,Black Crow Identified,0
1564,2025-03-06T10:25:32,Active on Site,0
2550,2025-04-14T04:00:26,Opened Email,0
1565,2025-04-20T06:57:52,Clicked email to unsubscribe,0
1907,2025-04-03T09:21:31,Placed Order,1
563,2025-04-30T06:33:57,Email Open,0
398,2025-03-10T14:09:45,Clicked email to unsubscribe,0
1557,2025-04-06T06:46:29,SMS Delivered,0
114,2025-04-06T04:56:59,Opened Email,1
554,2025-04-30T20:59:36,Placed Order,1
2687,2025-01-20T15:48:40,Active on Site,1
2440,2025-04-28T12:25:25,Opened Email,0
1373,2025-04-03T05:15:28,Unsubscribed,0
1982,2025-01-08T09:26:57,Clicked email to unsubscribe,0
436,2025-02-03T17:37:44,Email Open,0
2354,2025-03-01T09:47:19,Clicked email link,0
1207,2025-01-28T09:02:43,Placed Order,1
1169,2025-02-08T10:39:46,Opened Email,0
2608,2025-02-13T13:39:17,Active on Site,0
18,2025-02-01T13:32:32,Order Placed,1
422,2025-04-14T09:46:35,SMS Sent,0
23,2025-02-03T05:10:05,SMS Sent,0
2355,2025-04-06T11:06:42,Clicked email to unsubscribe,0
887,2025-02-25T15:10:10,Active on Site,0
1417,2025-01-08T00:20:18,Opened Email,0
2196,2025-03-10T06:29:34,Opened Email,0
195,2025-01-24T00:21:06,Unsubscribed,0
1018,2025-01-06T13:19:45,Opened Email,0
1674,2025-04-01T01:57:19,Opened Email,0
1503,2025-02-03T14:29:13,Blotout Viewed Product Xyz,0
2655,2025-04-02T05:15:37,Unsubscribed,0
350,2025-01-09T09:14:00,Black Crow Identified,0
1698,2025-04-03T02:57:35,Blotout Viewed Product Xyz,0
2673,2025-02-25T13:10:15,Viewed Product.,0
463,2025-01-15T02:09:54,Active on Site,0
2280,2025-02-13T09:27:45,Clicked email link,0
1106,2025-04-22T00:23:21,Viewed Product.,0
639,2025-02-03T03:04:36,Email Open,0
920,2025-01-22T18:06:57,Clicked Email,0
83,2025-02-08T18:07:37,Blotout Viewed Product Xyz,0
2580,2025-03-09T09:00:23,Placed Order,1
1868,2025-04-21T14:46:03,Active on Site,0
1738,2025-01-01T04:44:28,Clicked email to unsubscribe,0
2625,2025-02-22T02:14:34,Viewed Product.,0
1265,2025-04-11T09:34:33,Opened Email,0
2380,2025-01-21T17:20:03,Active on Site,0
119,2025-04-30T05:05:22,Clicked email to unsubscribe,0
2068,2025-04-06T10:25:35,Clicked email to unsubscribe,0
1027,2025-01-11T21:27:25,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2736,2025-02-26T09:25:16,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1484,2025-04-25T19:36:21,Viewed Product XYZ   ,0
